Transaction Hash,Date,Quarter,From,To,Category,Amount,Asset,Value
0x9f052e7680a455e2d555305e72ad31b51d64a1676a9754fc5e45eda2d14b40bf,2024-05-27,2024Q2,Registrar,DAO Wallet,DAO Wallet,0.5774606180746905,ETH,2247.0494046893205
0x23f2531f0169ccec0b258bb7a3b270215258b7a93dac2eb2b9a7bbb3946f17ec,2024-05-27,2024Q2,Registrar,DAO Wallet,DAO Wallet,9.123893423980393,ETH,35503.44152499794
0xc01bc11aabdf914efbd63a7726a66f8cbe97b60a1770573099a39ca5594152d7,2024-05-29,2024Q2,Registrar,DAO Wallet,DAO Wallet,27.258576157580475,ETH,102552.7603915724
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,ethdaily.eth,PG Small Grants,3.0,ETH,11286.66
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,pairwise.eth,PG Small Grants,2.0,ETH,7524.44
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,glodollar.eth,PG Small Grants,1.0,ETH,3762.22
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,dhive.eth,PG Small Grants,0.25,ETH,940.555
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,modularcrypto.eth,PG Small Grants,0.25,ETH,940.555
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,bloomnetwork.eth,PG Small Grants,0.25,ETH,940.555
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,UPE,PG Small Grants,0.25,ETH,940.555
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,illuminated.eth,PG Small Grants,0.25,ETH,940.555
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,Rotki,PG Small Grants,0.25,ETH,940.555
0x54817576bf3777b49b9232836e84c7365768956872a85a545bbd13cc02f792fa,2024-05-29,2024Q2,Public Goods,daveytea.eth,PG Small Grants,0.25,ETH,940.555
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,slobo.eth,Salaries,6500.0,USDC,6500.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,5pence.eth,Salaries,5500.0,USDC,5500.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,limes.eth,Salaries,5500.0,USDC,5500.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,simona.eth,Salaries,4500.0,USDC,4500.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,coltron.eth,Salaries,4500.0,USDC,4500.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,vegayp.eth,Salaries,4500.0,USDC,4500.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,avsa.eth,Salaries,4000.0,USDC,4000.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,limes.eth,Salaries,4000.0,USDC,4000.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,estmcmxci.eth,Salaries,4000.0,USDC,4000.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,184.eth,Salaries,3000.0,USDC,3000.0
0x19908e5924d620b997cf22c26340f0e8a72180609873897f3a154159550e0971,2024-05-31,2024Q2,Metagov,daemon.eth,Salaries,3000.0,USDC,3000.0
Stream,2024-05-31,2024Q2,Providers,Resolverworks,Stream,59452.054794520554,USDC,59452.054794520554
Stream,2024-05-31,2024Q2,Providers,Namehash,Stream,50958.904109589035,USDC,50958.904109589035
Stream,2024-05-31,2024Q2,Providers,ETHLimo,Stream,42465.75342465753,USDC,42465.75342465753
Stream,2024-05-31,2024Q2,Providers,EFP,Stream,42465.75342465753,USDC,42465.75342465753
Stream,2024-05-31,2024Q2,Providers,Unruggable,Stream,33972.602739726026,USDC,33972.602739726026
Stream,2024-05-31,2024Q2,Providers,blockful.eth,Stream,25479.452054794518,USDC,25479.452054794518
Stream,2024-05-31,2024Q2,Providers,Namespace,Stream,16986.301369863013,USDC,16986.301369863013
Stream,2024-05-31,2024Q2,Providers,generalmagic.eth,Stream,16986.301369863013,USDC,16986.301369863013
Stream,2024-05-31,2024Q2,Providers,Wildcard,Stream,16986.301369863013,USDC,16986.301369863013
0x05230b56d9320a8b2d8078698dc323becabc862ba622ade0716264698136e058,2024-06-01,2024Q2,Ecosystem,estmcmxci.eth,Newsletter,1500.0,USDC,1500.0
0xb47d991cd1c32391f8e147efb73c6de6ef5edd3c0f6a187c237e9c89e1d438d8,2024-06-02,2024Q2,Ecosystem,Ashu,Support,1700.0,USDC,1700.0
0xb47d991cd1c32391f8e147efb73c6de6ef5edd3c0f6a187c237e9c89e1d438d8,2024-06-02,2024Q2,Ecosystem,estmcmxci.eth,SMM,560.0,USDC,560.0
0xf7b3bc6387eb96a16a19f0cf240434e72fb1ffd43170415e19e29233887d2ce3,2024-06-03,2024Q2,DAO Wallet,ENS Labs,ENS Labs,318722.854752,USDC,318722.854752
0x34b4934166fecc5cb38ce050c9bc2dc8216c256be672431329e84f7af769c01d,2024-06-04,2024Q2,Registrar,DAO Wallet,DAO Wallet,57.36060473802807,ETH,218585.77729334572
0xec60569895b4c6c89cee157e663487681c194e766696cc43103baf6b1ab6191b,2024-06-05,2024Q2,Metagov,daveytea.eth,AI,1000.0,USDC,1000.0
0x4fce697c14b1e1310bfa2716fdffa315329ca59c13236ee39bb4f8a04255f557,2024-06-05,2024Q2,Metagov,blockful.eth,AI,1000.0,USDC,1000.0
0xe236d5dcdb776423ba2ab4a5d337e2a162ef098b473fddabfc40bb4047a3eff6,2024-06-07,2024Q2,Metagov,Blockful,DAO Tooling,2405.0,USDC,2405.0
0x2606d71061f425826f3f8fa40afa0d76ef208cf69e8496f9210b9d59cb3f14fb,2024-06-09,2024Q2,Ecosystem,Registrar,Names Renewal,0.1768717436009952,ETH,655.4866817852882
0xfea0e3142bdf3939552b7cffdb8269d092bcee28274a9518ff0be8e3f98e8bf7,2024-06-11,2024Q2,Ecosystem,thecap.eth,IRL,883.0,USDC,883.0
0xa09c45c804f0e573ef9eb3e86618f903463a537cf537a6afc6d4852f57c44104,2024-06-12,2024Q2,Registrar,DAO Wallet,DAO Wallet,58.96783843417197,ETH,209881.27894682658
0x1acf5f199f532d7627e76df067a3665924216dfd2aa0bc710c6c725948e6505d,2024-06-13,2024Q2,Ecosystem,ImmuneFi,Bug Bounty,250000.0,USDC,250000.0
0xb7ff2c23dfd6fdfc5d8d57f07884b5a823987c9a5c725788f92fd40dda6ecf96,2024-06-13,2024Q2,Ecosystem,Urbe Campus,Hackathons,14680.0,USDC,14680.0
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,Rotki,PG Small Grants,3.0,ETH,10532.82
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,apoorv.eth,PG Small Grants,2.0,ETH,7021.88
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,ethdaily.eth,PG Small Grants,1.0,ETH,3510.94
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,pabl0cks.eth,PG Small Grants,0.25,ETH,877.735
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,2118.eth,PG Small Grants,0.25,ETH,877.735
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,easlabs.eth,PG Small Grants,0.25,ETH,877.735
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,pairwise.eth,PG Small Grants,0.25,ETH,877.735
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,modularcrypto.eth,PG Small Grants,0.25,ETH,877.735
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,daveytea.eth,PG Small Grants,0.25,ETH,877.735
0xb284868d8977951e2a848856267ab513ddf31ccc2ac67ee09e1163207ecb9aa6,2024-06-20,2024Q2,Public Goods,iviangita.eth,PG Small Grants,0.25,ETH,877.735
0x247f09a2db9b243940054b2ce7891b473e2db3e4568c9e452cba3bedafb49887,2024-06-25,2024Q2,Registrar,DAO Wallet,DAO Wallet,113.3741404621083,ETH,384781.629055754
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,slobo.eth,Salaries,6500.0,USDC,6500.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,limes.eth,Salaries,5500.0,USDC,5500.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,5pence.eth,Salaries,5500.0,USDC,5500.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,simona.eth,Salaries,4500.0,USDC,4500.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,coltron.eth,Salaries,4500.0,USDC,4500.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,vegayp.eth,Salaries,4500.0,USDC,4500.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,estmcmxci.eth,Salaries,4000.0,USDC,4000.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,avsa.eth,Salaries,4000.0,USDC,4000.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,limes.eth,Salaries,4000.0,USDC,4000.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,184.eth,Salaries,3000.0,USDC,3000.0
0xf3eeab63f0761599a40a070967eca2f15bdd3f90e5a521885614dfe759ce4292,2024-06-30,2024Q2,Metagov,daemon.eth,Salaries,3000.0,USDC,3000.0
Stream,2024-06-30,2024Q2,Providers,Resolverworks,Stream,57534.24657534248,USDC,57534.24657534248
Stream,2024-06-30,2024Q2,Providers,Namehash,Stream,49315.068493150684,USDC,49315.068493150684
Stream,2024-06-30,2024Q2,Providers,EFP,Stream,41095.890410958906,USDC,41095.890410958906
Stream,2024-06-30,2024Q2,Providers,ETHLimo,Stream,41095.890410958906,USDC,41095.890410958906
Stream,2024-06-30,2024Q2,Providers,Unruggable,Stream,32876.71232876712,USDC,32876.71232876712
Stream,2024-06-30,2024Q2,Providers,blockful.eth,Stream,24657.534246575342,USDC,24657.534246575342
Stream,2024-06-30,2024Q2,Providers,generalmagic.eth,Stream,16438.35616438356,USDC,16438.35616438356
Stream,2024-06-30,2024Q2,Providers,Wildcard,Stream,16438.35616438356,USDC,16438.35616438356
Stream,2024-06-30,2024Q2,Providers,Namespace,Stream,16438.35616438356,USDC,16438.35616438356
0x162e566fbef5938c47b9320d43d3c14af16b552d281bb21a8a0474b3c3143fb3,2024-07-01,2024Q3,Ecosystem,Ashu,Support,1700.0,USDC,1700.0
0x718a7f4ca308c4daa7189636319aec7b9336acd1098922df18fb2cdcde1d2cf1,2024-07-01,2024Q3,Ecosystem,estmcmxci.eth,Newsletter,1500.0,USDC,1500.0
0x162e566fbef5938c47b9320d43d3c14af16b552d281bb21a8a0474b3c3143fb3,2024-07-01,2024Q3,Ecosystem,estmcmxci.eth,SMM,560.0,USDC,560.0
0x9c433bae268081204089b63b8b5f50855ee9f361c44cddd5d3b088215c444319,2024-07-02,2024Q3,Registrar,DAO Wallet,DAO Wallet,62.23067664569087,ETH,212605.50599910473
0x77668a5b480b5bd505cff4d923ba5f8f129c92e0ce4ec3df4ac1c811e36bd85b,2024-07-02,2024Q3,DAO Wallet,ENS Labs,ENS Labs,334720.650336,USDC,334720.650336
0x5830bcd8fa48efaf09959214158cd7c1ff787bc3b2121e9d23c381d4a4acc773,2024-07-04,2024Q3,DAO Wallet,Providers,Providers,493150.684931,USDC,493150.684931
0x385cd4a302a27dc3e678fa6e507679b3603048611f7266912d0ee2a689e00cea,2024-07-07,2024Q3,Ecosystem,estmcmxci.eth,Newsletter,348.0,USDC,348.0
0x21d74d6f29711e19382e4cddfd3917f2a42cc9a5e04ac09fbb088a700b874e73,2024-07-11,2024Q3,DAO Wallet,Metagov,Metagov,374000.0,USDC,374000.0
0x21d74d6f29711e19382e4cddfd3917f2a42cc9a5e04ac09fbb088a700b874e73,2024-07-11,2024Q3,DAO Wallet,Metagov,Metagov,150000.0,ENS,3885000.0
0x220880717efd4bb935680ec507455815bdb975a70fa65d1e9f3fa10fad9025f2,2024-07-16,2024Q3,Ecosystem,limes.eth,IRL,14917.04,USDC,14917.04
0xe1ec449f002f2365453c9cb817937ac9be5232033f4f4f994a0ce876d9b547a4,2024-07-16,2024Q3,Ecosystem,estmcmxci.eth,Newsletter,162.0,USDC,162.0
0x72aa103e6f47059adc16be2078ef94f32138db4f02754b0d6961d7ce5622eaf8,2024-07-16,2024Q3,Public Goods,simona.eth,IRL,2300.0,USDC,2300.0
0x6ed4a2ef004450e704a41d02b6ec8c0a957696a9275bccb9830bb119ee3e1fc7,2024-07-17,2024Q3,Ecosystem,CoW Swap,CoW Swap,8.74818381679444,ETH,29635.87238880185
0x0d6b4499cf08a8fb9ae10d7e2b0087a081209f103d8cbcdb2cea16c0631bb7aa,2024-07-17,2024Q3,Ecosystem,slobo.eth,IRL,4000.0,USDC,4000.0
0x0d6b4499cf08a8fb9ae10d7e2b0087a081209f103d8cbcdb2cea16c0631bb7aa,2024-07-17,2024Q3,Ecosystem,184.eth,IRL,4000.0,USDC,4000.0
0x0d6b4499cf08a8fb9ae10d7e2b0087a081209f103d8cbcdb2cea16c0631bb7aa,2024-07-17,2024Q3,Ecosystem,limes.eth,IRL,4000.0,USDC,4000.0
0x6ed4a2ef004450e704a41d02b6ec8c0a957696a9275bccb9830bb119ee3e1fc7,2024-07-17,2024Q3,CoW Swap,Ecosystem,Ecosystem,30348.579264,USDC,30348.579264
0xadf127907a8db65f55553889fad46d9a11218cbe18038a0bad88e313bd7a2f99,2024-07-18,2024Q3,Metagov,estmcmxci.eth,IRL,4000.0,USDC,4000.0
0x62c9dd90f55c9421371eb6aafc2c418de3b85adeb0d837e5dce5044988490853,2024-07-19,2024Q3,Metagov,limes.eth,$ENS Distribution,10000.0,ENS,258000.0
0x62c9dd90f55c9421371eb6aafc2c418de3b85adeb0d837e5dce5044988490853,2024-07-19,2024Q3,Metagov,slobo.eth,$ENS Distribution,10000.0,ENS,258000.0
0x62c9dd90f55c9421371eb6aafc2c418de3b85adeb0d837e5dce5044988490853,2024-07-19,2024Q3,Metagov,simona.eth,$ENS Distribution,10000.0,ENS,258000.0
0x62c9dd90f55c9421371eb6aafc2c418de3b85adeb0d837e5dce5044988490853,2024-07-19,2024Q3,Metagov,avsa.eth,$ENS Distribution,10000.0,ENS,258000.0
0x62c9dd90f55c9421371eb6aafc2c418de3b85adeb0d837e5dce5044988490853,2024-07-19,2024Q3,Metagov,coltron.eth,$ENS Distribution,10000.0,ENS,258000.0
0x62c9dd90f55c9421371eb6aafc2c418de3b85adeb0d837e5dce5044988490853,2024-07-19,2024Q3,Metagov,5pence.eth,$ENS Distribution,10000.0,ENS,258000.0
0x62c9dd90f55c9421371eb6aafc2c418de3b85adeb0d837e5dce5044988490853,2024-07-19,2024Q3,Metagov,vegayp.eth,$ENS Distribution,10000.0,ENS,258000.0
0x62c9dd90f55c9421371eb6aafc2c418de3b85adeb0d837e5dce5044988490853,2024-07-19,2024Q3,Metagov,estmcmxci.eth,$ENS Distribution,10000.0,ENS,258000.0
0x62c9dd90f55c9421371eb6aafc2c418de3b85adeb0d837e5dce5044988490853,2024-07-19,2024Q3,Metagov,184.eth,$ENS Distribution,10000.0,ENS,258000.0
0x5ca25cd8d13225c3ccb401723847fc34bc0b29e766e99d5fd7aff49feafa8a6a,2024-07-20,2024Q3,Registrar,DAO Wallet,DAO Wallet,159.52753104968923,ETH,561353.4526341989
0xaf185a7378ae071cc0cad6e948d0d231d046496231737c1fad1a31b54c8670cd,2024-07-24,2024Q3,Public Goods,eth-mexico.eth,Event,5000.0,USDC,5000.0
0x1699cf4d8c9e4185eca2e76a97f043d39e61e03941f4547b030a3ccc8924bfb9,2024-07-27,2024Q3,Registrar,DAO Wallet,DAO Wallet,64.09451652013186,ETH,208266.15819985568
0xf04af0d8151bc4330966554e04724d1b7e0dbc924259c2fc9fcae2eeb22bc3bd,2024-07-28,2024Q3,Registrar,DAO Wallet,DAO Wallet,0.004618808018435,ETH,15.104195041485216
0x55f6020b4fc1a7732b7c9380c237926ca220d669a1c43c0f67f2ad7867ee13ee,2024-07-28,2024Q3,Registrar,DAO Wallet,DAO Wallet,0.0123151678572187,ETH,40.272446168283736
0x6f76c277eeedfd12af4a038f58cc87efbf717869a224642da634de504c79897a,2024-07-28,2024Q3,Registrar,DAO Wallet,DAO Wallet,2.08066525958292,ETH,6804.087498625086
0x4c55fe34f9e7cc392d8c5a7e9545e48dd5b4cf6a3dfc9618026e96d5eec41d73,2024-07-30,2024Q3,Registrar,DAO Wallet,DAO Wallet,16.43268903170652,ETH,53873.09204843697
0x7f0e25b68b4a7c9db23be4f7d786951c471f02383e8c7ef1d4ec722375ba0bac,2024-07-30,2024Q3,Public Goods,leticiaferraz.eth,Articles,2898.7,USDC,2898.7
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,limes.eth,Salaries,9500.0,USDC,9500.0
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,slobo.eth,Salaries,6500.0,USDC,6500.0
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,5pence.eth,Salaries,5500.0,USDC,5500.0
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,coltron.eth,Salaries,4500.0,USDC,4500.0
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,simona.eth,Salaries,4500.0,USDC,4500.0
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,vegayp.eth,Salaries,4500.0,USDC,4500.0
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,estmcmxci.eth,Salaries,4000.0,USDC,4000.0
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,avsa.eth,Salaries,4000.0,USDC,4000.0
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,184.eth,Salaries,3000.0,USDC,3000.0
0x062488671129f06a56fafd338b7855ec87e20a09023269539bbcbf9b94ad1edb,2024-07-31,2024Q3,Metagov,daemon.eth,Salaries,3000.0,USDC,3000.0
Stream,2024-07-31,2024Q3,Providers,Resolverworks,Stream,59452.054794520554,USDC,59452.054794520554
Stream,2024-07-31,2024Q3,Providers,Namehash,Stream,50958.904109589035,USDC,50958.904109589035
Stream,2024-07-31,2024Q3,Providers,ETHLimo,Stream,42465.75342465753,USDC,42465.75342465753
Stream,2024-07-31,2024Q3,Providers,EFP,Stream,42465.75342465753,USDC,42465.75342465753
Stream,2024-07-31,2024Q3,Providers,Unruggable,Stream,33972.602739726026,USDC,33972.602739726026
Stream,2024-07-31,2024Q3,Providers,blockful.eth,Stream,25479.452054794518,USDC,25479.452054794518
Stream,2024-07-31,2024Q3,Providers,Wildcard,Stream,16986.301369863013,USDC,16986.301369863013
Stream,2024-07-31,2024Q3,Providers,Namespace,Stream,16986.301369863013,USDC,16986.301369863013
Stream,2024-07-31,2024Q3,Providers,generalmagic.eth,Stream,16986.301369863013,USDC,16986.301369863013
0x4b86cd25aa2619bd987b3ee7876abc7c9d653ac1ed97dcee02a80650269404bf,2024-08-01,2024Q3,Registrar,DAO Wallet,DAO Wallet,27.35529429736414,ETH,87555.26979874448
0x0d9ebf4ecf1b1755a8a49338340072b37d8dd30ed90076aa0af6e4e264338dad,2024-08-01,2024Q3,DAO Wallet,ENS Labs,ENS Labs,344839.064376,USDC,344839.064376
0x2c7fd247df661bfceb4afb386464ad0d9809a30c3dc8441a9237d714245224f9,2024-08-02,2024Q3,Ecosystem,estmcmxci.eth,Newsletter,1500.0,USDC,1500.0
0x0d19579eb49d25f63a4f2496fe136c744486f9015553750f83dbb251b1950220,2024-08-04,2024Q3,Registrar,DAO Wallet,DAO Wallet,17.80545864189414,ETH,47862.4972661028
0x904e2924c45a41b6974165e1b60c3a24a7b75d181bc38268fc50fe889db8c93a,2024-08-05,2024Q3,Ecosystem,ENS Labs,Hackathons,20000.0,USDC,20000.0
0xae5d1ceed7c5cd0ff73a97213f4e5dbe5ac3bd40e431d4526d877e945ff41a37,2024-08-05,2024Q3,Ecosystem,Ashu,Support,1700.0,USDC,1700.0
0xae5d1ceed7c5cd0ff73a97213f4e5dbe5ac3bd40e431d4526d877e945ff41a37,2024-08-05,2024Q3,Ecosystem,estmcmxci.eth,SMM,560.0,USDC,560.0
0x0efd690b2499870bbd6d226942743392c18b553d18363bddd49ab2ba3cb8ebea,2024-08-09,2024Q3,Public Goods,0x20e6cd,Discretionary,3300.0,USDC,3300.0
0x9b4768583816318bd5cf8bc9a727400d6209f379fe03aaf6a2842a5e7bd3e364,2024-08-18,2024Q3,Registrar,DAO Wallet,DAO Wallet,179.16140572554022,ETH,468073.50537043187
0xadf62a4f848e99a88d8aedb9c37fe5baaa37c1d8ee6f67c5c8811ec8998825a5,2024-08-20,2024Q3,Ecosystem,Registrar,Names Renewal,1.008796607044317,ETH,2595.885869076789
0xe2654bef96daa59d79715a346069da1cf0ef12af85a2bdd7f410e67a4a78913b,2024-08-23,2024Q3,DAO Wallet,Providers,Providers,493150.684931,USDC,493150.684931
0xb66f8a4657f18d7ef2e2ce61e3f6046999022a7887fa0167f298ed12b60e8151,2024-08-24,2024Q3,Registrar,DAO Wallet,DAO Wallet,94.00423071070259,ETH,260378.5584763467
0x14d299242dcfd64e448f9db5e2260682510f0c5699455e197adfc923d3055ee7,2024-08-26,2024Q3,Registrar,DAO Wallet,DAO Wallet,15.859073971207309,ETH,42520.55617790248
0x73a366234fdc93f5983ab4ed14ed3c721aa750f374eb4a7b613d97d49bfe77f8,2024-08-29,2024Q3,Ecosystem,ImmuneFi,Bug Bounty,100000.0,USDC,100000.0
0xcdfef7acb8bd2fa290d632deca5b861abc25cfa43cabd968a89731aa2bbece55,2024-08-29,2024Q3,Public Goods,gashawk.eth,PG Large Grants,10000.0,USDC,10000.0
0xb5d8c898f541da004f33da0c26dd939a2d9b61015b3404b839dca92dda344a67,2024-08-30,2024Q3,Public Goods,borderlessafrica.eth,PG Large Grants,20000.0,USDC,20000.0
0x34f78c44d1db848e7bd198e669b04f74de49d458b0cda293c75c9f2be5b7e798,2024-08-30,2024Q3,Public Goods,borderlessafrica.eth,PG Large Grants,10000.0,USDC,10000.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,limes.eth,Salaries,9500.0,USDC,9500.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,slobo.eth,Salaries,6500.0,USDC,6500.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,5pence.eth,Salaries,5500.0,USDC,5500.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,simona.eth,Salaries,4500.0,USDC,4500.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,vegayp.eth,Salaries,4500.0,USDC,4500.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,coltron.eth,Salaries,4500.0,USDC,4500.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,estmcmxci.eth,Salaries,4000.0,USDC,4000.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,avsa.eth,Salaries,4000.0,USDC,4000.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,184.eth,Salaries,3000.0,USDC,3000.0
0xb324cd8523c3c99b2b55869cf82ef5ea31aea6ff1e767ab909a235ced980be2c,2024-08-31,2024Q3,Metagov,daemon.eth,Salaries,3000.0,USDC,3000.0
Stream,2024-08-31,2024Q3,Providers,Resolverworks,Stream,59452.054794520554,USDC,59452.054794520554
Stream,2024-08-31,2024Q3,Providers,Namehash,Stream,50958.904109589035,USDC,50958.904109589035
Stream,2024-08-31,2024Q3,Providers,ETHLimo,Stream,42465.75342465753,USDC,42465.75342465753
Stream,2024-08-31,2024Q3,Providers,EFP,Stream,42465.75342465753,USDC,42465.75342465753
Stream,2024-08-31,2024Q3,Providers,Unruggable,Stream,33972.602739726026,USDC,33972.602739726026
Stream,2024-08-31,2024Q3,Providers,blockful.eth,Stream,25479.452054794518,USDC,25479.452054794518
Stream,2024-08-31,2024Q3,Providers,Wildcard,Stream,16986.301369863013,USDC,16986.301369863013
Stream,2024-08-31,2024Q3,Providers,Namespace,Stream,16986.301369863013,USDC,16986.301369863013
Stream,2024-08-31,2024Q3,Providers,generalmagic.eth,Stream,16986.301369863013,USDC,16986.301369863013
0x047433d0b806b83368ef7c98ef32f59f24a6e453a6e2a45011d1418c063e95d0,2024-09-03,2024Q3,DAO Wallet,ENS Labs,ENS Labs,378904.657848,USDC,378904.657848
0x6bbd0b4ed852c0802c3714ed66be6705b3aad93489ed49e204cea74e65928df8,2024-09-03,2024Q3,Ecosystem,184.eth,IRL,4000.0,USDC,4000.0
